store_id,sku_id,stock_on_hand,calibrated_forecast_30d,calibrated_forecast_60d,calibrated_forecast_90d,planning_daily_demand,planning_stockout_risk,planning_inventory_risk,business_action,recommended_action
8,1036,105,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
49,1138,105,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
21,1192,105,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1099,105,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
33,1096,105,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
19,1037,105,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
43,1027,105,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1056,104,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
33,1159,103,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
12,1109,103,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
27,1015,103,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
47,1091,102,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
20,1127,102,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
24,1035,102,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1117,102,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
46,1131,101,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1067,101,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
13,1035,101,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
23,1133,101,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1051,100,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1147,100,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
21,1161,100,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1051,100,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
24,1195,100,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
18,1133,98,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
39,1062,98,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
18,1124,97,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1152,97,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
44,1112,97,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
19,1084,97,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1194,97,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1131,97,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1151,97,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
18,1167,96,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
24,1048,96,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1057,95,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
21,1140,95,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
28,1144,95,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
35,1088,94,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1065,93,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
11,1157,93,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
32,1190,92,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
18,1061,92,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
23,1073,92,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1121,92,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1143,92,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
25,1018,92,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
9,1174,91,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
39,1008,91,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
40,1056,91,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
47,1008,91,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
8,1144,90,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
13,1143,90,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
18,1048,90,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
17,1009,89,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
35,1149,89,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
16,1173,89,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
25,1100,87,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
44,1035,87,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
13,1099,87,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
19,1019,87,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
9,1161,86,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1108,85,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
15,1001,85,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
18,1197,85,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
13,1180,85,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
6,1053,85,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
41,1172,84,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1068,84,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
46,1132,83,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1185,82,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
30,1159,82,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
47,1145,81,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
39,1098,81,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
20,1016,81,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1145,81,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
6,1151,80,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
34,1051,80,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
38,1036,80,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
34,1078,79,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
6,1119,79,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1177,78,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
24,1021,78,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
39,1077,77,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
15,1040,76,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
48,1060,76,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
2,1062,76,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
34,1189,76,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
45,1164,75,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1031,75,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
18,1008,74,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1112,74,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
2,1173,74,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
13,1149,74,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
38,1151,73,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
17,1161,73,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1122,73,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1151,73,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
38,1174,72,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1007,72,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
25,1043,71,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
20,1060,71,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
48,1038,70,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1032,70,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1049,69,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
6,1035,69,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
46,1114,67,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
20,1014,67,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1001,67,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
5,1114,66,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
13,1050,65,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
43,1059,65,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1036,64,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
1,1080,64,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
4,1078,63,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1001,63,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1045,63,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
24,1085,63,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
20,1059,61,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
39,1027,60,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
3,1019,60,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
18,1080,60,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
24,1038,59,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
18,1135,57,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
26,1149,56,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
48,1164,54,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
37,1107,54,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
39,1144,52,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
39,1099,52,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
31,1183,51,0.0,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,NO_ACTION_REVIEW_DORMANT,REVIEW_DORMANT_STOCK
